Month,Week,ManagedObjectid,Usage,MeterType
,,,,
June,3,22723077,3000,Integrated
,,,,
June,3,22723785,6000,Integrated
,,,,
June,3,22723321,1000,Integrated
,,,,
June,3,71786697,29000,Integrated
,,,,
June,3,22723995,0,Integrated
,,,,
June,3,22724111,-1,Integrated
,,,,
June,3,22723107,3000,Integrated
,,,,
June,3,22723036,4000,Integrated
,,,,
June,3,22723386,32000,Integrated
,,,,
June,3,22722697,0,Integrated
,,,,
June,3,22724058,2000,Integrated
,,,,
June,3,22723476,1000,Integrated
,,,,
June,3,22723151,0,Integrated
,,,,
June,3,22722668,6000,Integrated
,,,,
June,3,29531175,3000,Integrated
,,,,
June,3,22723119,4000,Integrated
,,,,
June,3,22723101,2000,Integrated
,,,,
June,3,22722626,0,Integrated
,,,,
June,3,22723338,3000,Integrated
,,,,
June,3,22723891,1000,Integrated
,,,,
June,3,22722909,2000,Integrated
,,,,
June,3,22723602,2000,Integrated
,,,,
June,3,22723966,2000,Integrated
,,,,
June,3,22724280,0,Integrated
,,,,
June,3,22724139,3000,Integrated
,,,,
June,3,22724156,4000,Integrated
,,,,
June,3,22723024,0,Integrated
,,,,
June,3,22724038,5000,Integrated
,,,,
June,3,71786791,1000,Integrated
,,,,
June,3,22724010,2000,Integrated
,,,,
June,3,22723249,2000,Integrated
,,,,
June,3,44530779,0,Integrated
,,,,
June,3,22723773,2000,Integrated
,,,,
June,3,22723792,5000,Integrated
,,,,
June,3,71778984,2000,Integrated
,,,,
June,3,22723273,4000,Integrated
,,,,
June,3,22723434,5000,Integrated
,,,,
June,3,22722945,2000,Integrated
,,,,
June,3,22724135,3000,Integrated
,,,,
June,3,22723068,2000,Integrated
,,,,
June,3,22724229,2000,Integrated
,,,,
June,3,71786570,2000,Integrated
,,,,
June,3,71786543,4000,Integrated
,,,,
June,3,22723723,3000,Integrated
,,,,
June,3,71786514,2000,Integrated
,,,,
June,3,22723567,1000,Integrated
,,,,
June,3,22723314,0,Integrated
,,,,
June,3,29531010,3000,Integrated
,,,,
June,3,22723930,2000,Integrated
,,,,
June,3,22723642,2000,Integrated
,,,,
June,3,22723828,2000,Integrated
,,,,
June,3,22722623,5000,Integrated
,,,,
June,3,71786621,3000,Integrated
,,,,
June,3,22723594,3000,Integrated
,,,,
June,3,22723085,4000,Integrated
,,,,
June,3,22724226,3000,Integrated
,,,,
June,3,22723348,4000,Integrated
,,,,
June,3,22723347,1000,Integrated
,,,,
June,3,22724191,2000,Integrated
,,,,
June,3,29531167,2000,Integrated
,,,,
June,3,22722686,1000,Integrated
,,,,
June,3,22722636,0,Integrated
,,,,
June,3,29531146,4000,Integrated
,,,,
June,3,22723084,5000,Integrated
,,,,
June,3,22723078,5000,Integrated
,,,,
June,3,22722951,2000,Integrated
,,,,
June,3,71778994,2000,Integrated
,,,,
June,3,71778991,2000,Integrated
,,,,
June,3,22724107,1000,Integrated
,,,,
June,3,22723188,2000,Integrated
,,,,
June,3,22723701,5000,Integrated
,,,,
June,3,22723971,2000,Integrated
,,,,
June,3,22724039,0,Integrated
,,,,
June,3,22724285,3000,Integrated
,,,,
June,3,22723694,2000,Integrated
,,,,
June,3,22723846,1000,Integrated
,,,,
June,3,22723786,1000,Integrated
,,,,
June,3,22723660,2000,Integrated
,,,,
June,3,22600762,2000,Integrated
,,,,
June,3,22723938,3000,Integrated
,,,,
June,3,22724211,2000,Integrated
,,,,
June,3,22723092,3000,Integrated
,,,,
June,3,22723998,3000,Integrated
,,,,
June,3,22724184,3000,Integrated
,,,,
June,3,22723433,1000,Integrated
,,,,
June,3,22723227,8000,Integrated
,,,,
June,3,22724045,4000,Integrated
,,,,
June,3,22723503,0,Integrated
,,,,
June,3,22723568,2000,Integrated
,,,,
June,3,38461224,0,Integrated
,,,,
June,3,77759542,1000,Integrated
,,,,
June,3,29531165,6000,Integrated
,,,,
June,3,29531042,0,Integrated
,,,,
June,3,22723264,5000,Integrated
,,,,
June,3,22723618,2000,Integrated
,,,,
June,3,22723703,3000,Integrated
,,,,
June,3,22723634,3000,Integrated
,,,,
June,3,22723417,1000,Integrated
,,,,
June,3,22723548,2000,Integrated
,,,,
June,3,29531071,1000,Integrated
,,,,
June,3,29531135,3000,Integrated
,,,,
June,3,22723388,1000,Integrated
,,,,
June,3,22723116,0,Integrated
,,,,
June,3,22723572,3000,Integrated
,,,,
June,3,22723438,1000,Integrated
,,,,
June,3,22723747,2000,Integrated
,,,,
June,3,22722687,2000,Integrated
,,,,
June,3,22723409,3000,Integrated
,,,,
June,3,22723801,3000,Integrated
,,,,
June,3,22723566,1000,Integrated
,,,,
June,3,22723544,2000,Integrated
,,,,
June,3,22723738,2000,Integrated
,,,,
June,3,29531121,1000,Integrated
,,,,
June,3,22722693,3000,Integrated
,,,,
June,3,22723605,3000,Integrated
,,,,
June,3,71786780,2000,Integrated
,,,,
June,3,71786511,3000,Integrated
,,,,
June,3,22723488,1000,Integrated
,,,,
June,3,22722981,1000,Integrated
,,,,
June,3,22724052,2000,Integrated
,,,,
June,3,22723728,1000,Integrated
,,,,
June,3,22723251,2000,Integrated
,,,,
June,3,22723751,4000,Integrated
,,,,
June,3,22722684,0,Integrated
,,,,
June,3,22723518,1000,Integrated
,,,,
June,3,22723666,3000,Integrated
,,,,
June,3,22723849,5000,Integrated
,,,,
June,3,22723275,0,Integrated
,,,,
June,3,22723613,5000,Integrated
,,,,
June,3,29531168,1000,Integrated
,,,,
June,3,22723929,2000,Integrated
,,,,
June,3,22723349,3000,Integrated
,,,,
June,3,71786738,2000,Integrated
,,,,
June,3,22723644,1000,Integrated
,,,,
June,3,71786633,2000,Integrated
,,,,
June,3,22723687,10000,Integrated
,,,,
June,3,22723171,3000,Integrated
,,,,
June,3,22723919,4000,Integrated
,,,,
June,3,22722972,2000,Integrated
,,,,
June,3,22723718,2000,Integrated
,,,,
June,3,22723591,2000,Integrated
,,,,
June,3,22724149,-1,Integrated
,,,,
June,3,22722698,1000,Integrated
,,,,
June,3,38461214,0,Integrated
,,,,
June,3,22722696,3000,Integrated
,,,,
June,3,22723733,3000,Integrated
,,,,
June,3,22723135,0,Integrated
,,,,
June,3,22723209,4000,Integrated
,,,,
June,3,22724064,2000,Integrated
,,,,
June,3,22723183,3000,Integrated
,,,,
June,3,22722691,1000,Integrated
,,,,
June,3,22723563,2000,Integrated
,,,,
June,3,71786641,3000,Integrated
,,,,
June,3,71786613,6000,Integrated
,,,,
June,3,22723534,3000,Integrated
,,,,
June,3,22723633,1000,Integrated
,,,,
June,3,71778974,2000,Integrated
,,,,
June,3,22723184,3000,Integrated
,,,,
June,3,22723126,3000,Integrated
,,,,
June,3,71786664,3000,Integrated
,,,,
June,3,22724067,0,Integrated
,,,,
June,3,22724203,4000,Integrated
,,,,
June,3,29531130,3000,Integrated
,,,,
June,3,22723740,3000,Integrated
,,,,
June,3,22724014,3000,Integrated
,,,,
June,3,22724166,1000,Integrated
,,,,
June,3,22723302,2000,Integrated
,,,,
June,3,29531093,3000,Integrated
,,,,
June,3,22723236,3000,Integrated
,,,,
June,3,22723994,0,Integrated
,,,,
June,3,22723114,2000,Integrated
,,,,
June,3,22723759,1000,Integrated
,,,,
June,3,22724051,0,Integrated
,,,,
June,3,22723628,2000,Integrated
,,,,
June,3,22723123,2000,Integrated
,,,,
June,3,22722968,1000,Integrated
,,,,
June,3,22723769,2000,Integrated
,,,,
June,3,22723706,1000,Integrated
,,,,
June,3,71786550,4000,Integrated
,,,,
June,3,22723340,1000,Integrated
,,,,
June,3,71786512,4000,Integrated
,,,,
June,3,22724069,0,Integrated
,,,,
June,3,22723287,0,Integrated
,,,,
June,3,71786768,3000,Integrated
,,,,
June,3,22724134,2000,Integrated
,,,,
June,3,71786618,4000,Integrated
,,,,
June,3,22722637,5000,Integrated
,,,,
June,3,22724120,1000,Integrated
,,,,
June,3,29531089,1000,Integrated
,,,,
June,3,22723675,2000,Integrated
,,,,
June,3,22723088,3000,Integrated
,,,,
June,3,22724147,0,Integrated
,,,,
June,3,71786502,3000,Integrated
,,,,
June,3,22723593,4000,Integrated
,,,,
June,3,22723791,2000,Integrated
,,,,
June,3,22723765,1000,Integrated
,,,,
June,3,22722683,1000,Integrated
,,,,
June,3,71778986,2000,Integrated
,,,,
June,3,29531151,0,Integrated
,,,,
June,3,22723030,3000,Integrated
,,,,
June,3,22723268,0,Integrated
,,,,
June,3,71786525,1000,Integrated
,,,,
June,3,22723006,3000,Integrated
,,,,
June,3,22723956,1000,Integrated
,,,,
June,3,71786634,3000,Integrated
,,,,
June,3,22724221,2000,Integrated
,,,,
June,3,22723076,1000,Integrated
,,,,
June,3,22723371,1000,Integrated
,,,,
June,3,22724047,-1,Integrated
,,,,
June,3,22724179,6000,Integrated
,,,,
June,3,71786804,1000,Integrated
,,,,
June,3,71786687,2000,Integrated
,,,,
June,3,22723261,1000,Integrated
,,,,
June,3,71786556,1000,Integrated
,,,,
June,3,22723033,3000,Integrated
,,,,
June,3,71786760,2000,Integrated
,,,,
June,3,22723405,2000,Integrated
,,,,
June,3,22723562,3000,Integrated
,,,,
June,3,22723895,0,Integrated
,,,,
June,3,22723651,2000,Integrated
,,,,
June,3,22724083,2000,Integrated
,,,,
June,3,22723781,5000,Integrated
,,,,
June,3,22723813,1000,Integrated
,,,,
June,3,22723748,2000,Integrated
,,,,
June,3,22723169,3000,Integrated
,,,,
June,3,22724269,4000,Integrated
,,,,
June,3,22724163,2000,Integrated
,,,,
June,3,29531190,4000,Integrated
,,,,
June,3,22724245,1000,Integrated
,,,,
June,3,71786736,4000,Integrated
,,,,
June,3,22723696,2000,Integrated
,,,,
June,3,22723145,3000,Integrated
,,,,
June,3,22722974,3000,Integrated
,,,,
June,3,29531045,2000,Integrated
,,,,
June,3,22722617,1000,Integrated
,,,,
June,3,22723950,1000,Integrated
,,,,
June,3,22724260,3000,Integrated
,,,,
June,3,71786723,0,Integrated
,,,,
June,3,22722963,2000,Integrated
,,,,
June,3,22723528,3000,Integrated
,,,,
June,3,22724062,3000,Integrated
,,,,
June,3,22724019,2000,Integrated
,,,,
June,3,29531133,1000,Integrated
,,,,
June,3,22723695,0,Integrated
,,,,
June,3,22723999,0,Integrated
,,,,
June,3,22723825,1000,Integrated
,,,,
June,3,22723278,1000,Integrated
,,,,
June,3,22724213,1000,Integrated
,,,,
June,3,22723397,1000,Integrated
,,,,
June,3,22723959,2000,Integrated
,,,,
June,3,22723855,2000,Integrated
,,,,
June,3,22723514,1000,Integrated
,,,,
June,3,77759536,2000,Integrated
,,,,
June,3,22723888,2000,Integrated
,,,,
June,3,22723760,1000,Integrated
,,,,
June,3,22722911,0,Integrated
,,,,
June,3,22723190,3000,Integrated
,,,,
June,3,22723935,2000,Integrated
,,,,
June,3,22723008,3000,Integrated
,,,,
June,3,22723484,2000,Integrated
,,,,
June,3,22723924,1000,Integrated
,,,,
June,3,22724256,1000,Integrated
,,,,
June,3,22723461,4000,Integrated
,,,,
June,3,71786707,3000,Integrated
,,,,
June,3,22722674,1000,Integrated
,,,,
June,3,71778968,2000,Integrated
,,,,
June,3,22722678,4000,Integrated
,,,,
June,3,71786500,3000,Integrated
,,,,
June,3,22723890,2000,Integrated
,,,,
June,3,22723588,2000,Integrated
,,,,
June,3,22723958,1000,Integrated
,,,,
June,3,22722902,3000,Integrated
,,,,
June,3,22723428,0,Integrated
,,,,
June,3,29531123,4000,Integrated
,,,,
June,3,22723862,4000,Integrated
,,,,
June,3,22722651,3000,Integrated
,,,,
June,3,29531055,2000,Integrated
,,,,
June,3,71786590,2000,Integrated
,,,,
June,3,22723727,3000,Integrated
,,,,
June,3,22723804,0,Integrated
,,,,
June,3,22723529,2000,Integrated
,,,,
June,3,22724168,1000,Integrated
,,,,
June,3,22723827,2000,Integrated
,,,,
June,3,71786729,1000,Integrated
,,,,
June,3,22723416,2000,Integrated
,,,,
June,3,22723393,4000,Integrated
,,,,
June,3,22723494,3000,Integrated
,,,,
June,3,22723933,2000,Integrated
,,,,
June,3,71778957,1000,Integrated
,,,,
June,3,22724228,3000,Integrated
,,,,
June,3,22722949,6000,Integrated
,,,,
June,3,22723378,2000,Integrated
,,,,
June,3,22723986,2000,Integrated
,,,,
June,3,71786772,7000,Integrated
,,,,
June,3,22723305,3000,Integrated
,,,,
June,3,22723369,5000,Integrated
,,,,
June,3,22722991,1000,Integrated
,,,,
June,3,22723599,12000,Integrated
,,,,
June,3,22723413,1000,Integrated
,,,,
June,3,22723556,4000,Integrated
,,,,
June,3,22723944,1000,Integrated
,,,,
June,3,22722628,3000,Integrated
,,,,
June,3,22722971,3000,Integrated
,,,,
June,3,22723762,2000,Integrated
,,,,
June,3,77759527,3000,Integrated
,,,,
June,3,22724007,2000,Integrated
,,,,
June,3,22722957,1000,Integrated
,,,,
June,3,22723362,3000,Integrated
,,,,
June,3,22724241,3000,Integrated
,,,,
June,3,22723385,0,Integrated
,,,,
June,3,22724021,2000,Integrated
,,,,
June,3,71786657,3000,Integrated
,,,,
June,3,22723446,0,Integrated
,,,,
June,3,22722928,4000,Integrated
,,,,
June,3,22723590,0,Integrated
,,,,
June,3,77759547,0,Integrated
,,,,
June,3,22723721,2000,Integrated
,,,,
June,3,22723764,3000,Integrated
,,,,
June,3,22723898,4000,Integrated
,,,,
June,3,22723158,2000,Integrated
,,,,
June,3,29531099,1000,Integrated
,,,,
June,3,22723160,4000,Integrated
,,,,
June,3,22723920,2000,Integrated
,,,,
June,3,22723285,2000,Integrated
,,,,
June,3,22723972,2000,Integrated
,,,,
June,3,22723291,2000,Integrated
,,,,
June,3,22724022,0,Integrated
,,,,
June,3,22723755,1000,Integrated
,,,,
June,3,22723232,1000,Integrated
,,,,
June,3,71786702,2000,Integrated
,,,,
June,3,77759529,8000,Integrated
,,,,
June,3,22723540,2000,Integrated
,,,,
June,3,29531061,1000,Integrated
,,,,
June,3,22723276,2000,Integrated
,,,,
June,3,22723822,1000,Integrated
,,,,
June,3,22723520,3000,Integrated
,,,,
June,3,22722940,2000,Integrated
,,,,
June,3,22723280,0,Integrated
,,,,
June,3,22724161,1000,Integrated
,,,,
June,3,22723423,5000,Integrated
,,,,
June,3,71786686,2000,Integrated
,,,,
June,3,22723546,2000,Integrated
,,,,
June,3,22724088,2000,Integrated
,,,,
June,3,22723173,9000,Integrated
,,,,
June,3,22722671,5000,Integrated
,,,,
June,3,22724243,4000,Integrated
,,,,
June,3,71786724,2000,Integrated
,,,,
June,3,22723858,1000,Integrated
,,,,
June,3,71786593,2000,Integrated
,,,,
June,3,22540236,0,Integrated
,,,,
June,3,22723526,2000,Integrated
,,,,
June,3,22723128,7000,Integrated
,,,,
June,3,22723730,3000,Integrated
,,,,
June,3,71786752,2000,Integrated
,,,,
June,3,29531177,4000,Integrated
,,,,
June,3,29531115,3000,Integrated
,,,,
June,3,22723205,1000,Integrated
,,,,
June,3,22723253,2000,Integrated
,,,,
June,3,38461222,0,Integrated
,,,,
June,3,22723659,1000,Integrated
,,,,
June,3,71786643,4000,Integrated
,,,,
June,3,22723283,1000,Integrated
,,,,
June,3,71778983,2000,Integrated
,,,,
June,3,22723418,2000,Integrated
,,,,
June,3,22723255,1000,Integrated
,,,,
June,3,77759545,3000,Integrated
,,,,
June,3,71786694,5000,Integrated
,,,,
June,3,22722900,1000,Integrated
,,,,
June,3,22724151,0,Integrated
,,,,
June,3,22723000,2000,Integrated
,,,,
June,3,22723179,3000,Integrated
,,,,
June,3,22723512,1000,Integrated
,,,,
June,3,71786811,1000,Integrated
,,,,
June,3,22673028,4000,Integrated
,,,,
June,3,22673044,2000,Integrated
,,,,
June,3,71786786,2000,Integrated
,,,,
June,3,22723492,4000,Integrated
,,,,
June,3,22673033,0,Integrated
,,,,
June,3,71786603,2000,Integrated
,,,,
June,3,71786816,0,Integrated
,,,,
June,3,77759540,3000,Integrated
,,,,
June,3,22723327,3000,Integrated
,,,,
June,3,71786776,4000,Integrated
,,,,
June,3,71786818,2000,Integrated
,,,,
June,3,22724217,1000,Integrated
,,,,
June,3,29531183,1000,Integrated
,,,,
June,3,71778995,1000,Integrated
,,,,
June,3,71786531,4000,Integrated
,,,,
June,3,22722635,2000,Integrated
,,,,
June,3,22723715,0,Integrated
,,,,
June,3,71786800,5000,Integrated
,,,,
June,3,22724277,6000,Integrated
,,,,
June,3,29531120,1000,Integrated
,,,,
June,3,71786712,3000,Integrated
,,,,
June,3,22723749,2000,Integrated
,,,,
June,3,22722689,2000,Integrated
,,,,
June,3,71786715,0,Integrated
,,,,
June,3,71778996,2000,Integrated
,,,,
June,3,71786825,3000,Integrated
,,,,
June,3,22723957,1000,Integrated
,,,,
June,3,22723454,1000,Integrated
,,,,
June,3,71786805,3000,Integrated
,,,,
June,3,71778999,3000,Integrated
,,,,
June,3,71786784,1000,Integrated
,,,,
June,3,71778988,3000,Integrated
,,,,
June,3,71786591,2000,Integrated
,,,,
June,3,71786767,3000,Integrated
,,,,
June,3,22722630,1000,Integrated
,,,,
June,3,71786587,4000,Integrated
,,,,
June,3,22723861,3000,Integrated
,,,,
June,3,71786652,6000,Integrated
,,,,
June,3,22724070,3000,Integrated
,,,,
June,3,22722982,0,Integrated
,,,,
June,3,22723100,2000,Integrated
,,,,
June,3,22723908,4000,Integrated
,,,,
June,3,22723354,4000,Integrated
,,,,
June,3,22723702,4000,Integrated
,,,,
June,3,22722663,2000,Integrated
,,,,
June,3,22723356,3000,Integrated
,,,,
June,3,22724196,0,Integrated
,,,,
June,3,22723176,2000,Integrated
,,,,
June,3,71786751,5000,Integrated
,,,,
June,3,22723524,1000,Integrated
,,,,
June,3,22722645,2000,Integrated
,,,,
June,3,77759528,3000,Integrated
,,,,
June,3,22723553,0,Integrated
,,,,
June,3,29531028,1000,Integrated
,,,,
June,3,22724074,5000,Integrated
,,,,
June,3,29531104,3000,Integrated
,,,,
June,3,22723444,2000,Integrated
,,,,
June,3,22723373,0,Integrated
,,,,
June,3,71786810,1000,Integrated
,,,,
June,3,22723475,4000,Integrated
,,,,
June,3,71786661,4000,Integrated
,,,,
June,3,22724170,3000,Integrated
,,,,
June,3,71778967,1000,Integrated
,,,,
June,3,71786659,1000,Integrated
,,,,
June,3,71786701,2000,Integrated
,,,,
June,3,22540234,3000,Integrated
,,,,
June,3,71786647,3000,Integrated
,,,,
June,3,22722670,2000,Integrated
,,,,
June,3,22724110,3000,Integrated
,,,,
June,3,71786756,2000,Integrated
,,,,
June,3,22723839,2000,Integrated
,,,,
June,3,22723561,3000,Integrated
,,,,
June,3,22723996,1000,Integrated
,,,,
June,3,22723266,2000,Integrated
,,,,
June,3,22723292,0,Integrated
,,,,
June,3,22723627,1000,Integrated
,,,,
June,3,22723744,2000,Integrated
,,,,
June,3,22723506,1000,Integrated
,,,,
June,3,22724028,2000,Integrated
,,,,
June,3,22723185,3000,Integrated
,,,,
June,3,22723945,2000,Integrated
,,,,
June,3,22722980,2000,Integrated
,,,,
June,3,71786636,6000,Integrated
,,,,
June,3,60449358,6000,Integrated
,,,,
June,3,65438039,11700,Digital
,,,,
June,3,489,7752,Digital
,,,,
June,3,65089621,12200,Digital
,,,,
June,3,8863,2361,Digital
,,,,
June,3,1875,2489,Digital
,,,,
June,3,62365595,2936,Digital
,,,,
June,3,65437759,17880,Digital
,,,,
June,3,67074,3239,Digital
,,,,
June,3,61184899,166,Digital
,,,,
June,3,586352,2296,Digital
,,,,
June,3,25163796,10200,Digital
,,,,
June,3,59451,3,Digital
,,,,
June,3,128691,2066,Digital
,,,,
June,3,72833,1574,Digital
,,,,
June,3,2277,2786,Digital
,,,,
June,3,45122395,2523,Digital
,,,,
June,3,52622,2596,Digital
,,,,
June,3,342402,1584,Digital
,,,,
June,3,64629940,0,Digital
,,,,
June,3,60257041,4119,Digital
,,,,
June,3,15527,168,Digital
,,,,
June,3,83008,4495,Digital
,,,,
June,3,60252149,0,Digital
,,,,
June,3,602079,2161,Digital
,,,,
June,3,62367082,2970,Digital
,,,,
June,3,67714898,0,Digital
,,,,
June,3,2506,4177,Digital
,,,,
June,3,45136724,2546,Digital
,,,,
June,3,99872,3451,Digital
,,,,
June,3,61489954,2382,Digital
,,,,
June,3,62312765,3,Digital
,,,,
June,3,311042,1021,Digital
,,,,
June,3,61278924,0,Digital
,,,,
June,3,362,1895,Digital
,,,,
June,3,61165097,0,Digital
,,,,
June,3,60218272,3276,Digital
,,,,
June,3,1660522,742,Digital
,,,,
June,3,65061787,16400,Digital
,,,,
June,3,61279693,0,Digital
,,,,
June,3,324588,3627,Digital
,,,,
June,3,60941626,6,Digital
,,,,
June,3,65088496,22400,Digital
,,,,
June,3,22607088,0,Digital
,,,,
June,3,1662496,4238,Digital
,,,,
June,3,21264412,48200,Digital
,,,,
June,3,60255447,-1,Digital
,,,,
June,3,61144943,747,Digital
,,,,
June,3,66214272,0,Digital
,,,,
June,3,60584922,0,Digital
,,,,
June,3,9130,7377,Digital
,,,,
June,3,21211959,16950,Digital
,,,,
June,3,65088475,0,Digital
,,,,
June,3,60192781,3551,Digital
,,,,
June,3,46057781,15960,Digital
,,,,
June,3,307439,3295,Digital
,,,,
June,3,22368403,28387,Digital
,,,,
June,3,61236077,0,Digital
,,,,
June,3,21672805,0,Digital
,,,,
June,3,60192856,0,Digital
,,,,
June,3,328163,1348,Digital
,,,,
June,3,64630238,30625,Digital
,,,,
June,3,61280482,4907,Digital
,,,,
June,3,61144935,4794,Digital
,,,,
June,3,61643063,0,Digital
,,,,
June,3,61580614,0,Digital
,,,,
June,3,60194445,1074,Digital
,,,,
June,3,61663698,1047,Digital
,,,,
June,3,22368070,0,Digital
,,,,
June,3,36829279,64070,Digital
,,,,
June,3,2611977,3110,Digital
,,,,
June,3,61145239,2270,Digital
,,,,
June,3,60223933,4311,Digital
,,,,
June,3,62366197,932,Digital
,,,,
June,3,93930,882,Digital
,,,,
June,3,60300869,0,Digital
,,,,
June,3,61246384,1991,Digital
,,,,
June,3,60223867,2774,Digital
,,,,
June,3,338415,3231,Digital
,,,,
June,3,61559395,-1,Digital
,,,,
June,3,65104452,119500,Digital
,,,,
June,3,737572,3136,Digital
,,,,
June,3,62366513,1267,Digital
,,,,
June,3,64629951,12890,Digital
,,,,
June,3,22368481,24681,Digital
,,,,
June,3,62309947,1492,Digital
,,,,
June,3,62518,2468,Digital
,,,,
June,3,65089609,43500,Digital
,,,,
June,3,720,365,Digital
,,,,
June,3,60193575,982,Digital
,,,,
June,3,61572148,2096,Digital
,,,,
June,3,27446212,200,Digital
,,,,
June,3,62364347,2237,Digital
,,,,
June,3,27446323,0,Digital
,,,,
June,3,62293883,4412,Digital
,,,,
June,3,511418,81,Digital
,,,,
June,3,63059013,0,Digital
,,,,
June,3,61230127,4393,Digital
,,,,
June,3,61160093,0,Digital
,,,,
June,3,61145337,0,Digital
,,,,
June,3,61207791,0,Digital
,,,,
June,3,273581,3828,Digital
,,,,
June,3,64627478,42310,Digital
,,,,
June,3,61190052,1743,Digital
,,,,
June,3,21270260,46160,Digital
,,,,
June,3,61217696,1918,Digital
,,,,
June,3,61568397,859,Digital
,,,,
June,3,60467334,988,Digital
,,,,
June,3,61197902,159,Digital
,,,,
June,3,62364343,6936,Digital
,,,,
June,3,61144934,4826,Digital
,,,,
June,3,61202339,155,Digital
,,,,
June,3,48281097,136820,Digital
,,,,
June,3,61247543,4188,Digital
,,,,
