Station number,Station name,Region,Rainfall (mm),Mean,Percentile,Years of data,Latitude (°),Longitude (°),Elevation (m)
89018,LISMORE (POST OFFICE),VIC,2005.9,1895.2,69.7,90,-37.95,143.34,178
30072,LOW HOLM STATION,QLD,2005.4,1956.0,64.0,101,-20.10,144.99,701
41469,MACALISTER,QLD,2004.0,1914.6,61.7,48,-27.03,151.09,337
71000,ADAMINABY ALPINE TOURIST PARK,NSW,1999.8,2046.3,45.5,100,-36.00,148.77,1015
99005,FLINDERS ISLAND AIRPORT,TAS,1999.0,2252.0,12.9,63,-40.09,148.00,9
91237,LAUNCESTON (TI TREE BEND),TAS,1997.0,2023.8,53.3,31,-41.42,147.12,5
9815,THE DUKE,WA,1996.6,1874.9,85.2,28,-33.88,122.57,61
2064,ARGYLE AERODROME,WA,1996.4,2293.3,32.0,26,-16.64,128.45,164
33266,MOSS VALE ALERT,QLD,1996.0,2201.2,-1.0,14,-20.24,148.03,138
41519,BOOBA SANDS TM,QLD,1996.0,1465.2,-1.0,8,-28.58,150.85,-999
9515,BUSSELTON SHIRE,WA,1992.7,2480.7,4.8,104,-33.66,115.35,4
94172,TEA TREE (THE POINT),TAS,1991.2,1654.0,100.0,34,-42.65,147.36,345
82029,MILAWA BROWN BROS,VIC,1990.8,1988.2,56.4,102,-36.46,146.43,158
9877,LUDLOW,WA,1990.2,2000.6,-1.0,18,-33.60,115.50,15
9243,WOODRIDGE ESTATE,WA,1987.9,1874.1,-1.0,9,-31.34,115.57,30
40500,EMBREYS BRIDGE,QLD,1985.1,2086.7,-1.0,17,-26.64,151.94,357
14621,NUTWOOD DOWNS,NT,1983.8,2181.3,32.3,66,-15.81,134.15,183
9275,MUCHEA,WA,1983.4,1995.6,-1.0,4,-31.59,115.97,60
23920,WOODSIDE (WICKS ESTATE),SA,1982.6,2046.2,-1.0,7,-34.96,138.87,348
74127,WAGGA WAGGA (GURWOOD STREET),NSW,1981.4,1592.8,-1.0,8,-35.11,147.36,180
41509,TRAIGHLI,QLD,1980.0,1850.7,72.0,26,-27.67,150.35,297
94258,CLAREMONT (GILLIES ROAD),TAS,1980.0,1808.9,-1.0,5,-42.77,147.23,95
91326,DEDDINGTON (NILE RIVER),TAS,1975.0,2039.7,-1.0,4,-41.60,147.41,240
24583,WOODSIDE (INVERBRACKIE),SA,1974.6,2052.9,-1.0,8,-34.95,138.93,447
39193,MT LAWLESS TM,QLD,1973.3,1720.9,-1.0,5,-25.55,151.66,104
23878,MOUNT CRAWFORD AWS,SA,1973.0,2002.4,45.5,23,-34.73,138.93,525
90147,COLAC (SHIRE OFFICE),VIC,1973.0,2218.8,13.9,87,-38.34,143.58,134
86338,MELBOURNE (OLYMPIC PARK),VIC,1972.4,1644.5,-1.0,4,-37.83,144.98,8
55312,MANILLA (MUSEUM),NSW,1970.6,1970.6,-1.0,1,-30.75,150.72,358
53044,WEE WAA (GEORGE ST),NSW,1970.4,1742.2,76.7,104,-30.23,149.45,190
39043,GLENLANDS,QLD,1968.6,2410.9,15.6,65,-23.53,150.51,42
41457,COOLMUNDA DAM,QLD,1968.6,1813.4,71.8,40,-28.42,151.21,321
73150,STOCKINBINGAL (SUNNYDALE),NSW,1968.4,1635.1,-1.0,6,-34.53,147.84,340
88126,GOULBURN RIVER @ SEYMOUR,VIC,1967.8,1604.2,-1.0,7,-37.02,145.11,140
26098,NANGWARRY FORESTRY SA DEPOT,SA,1966.6,2058.0,-1.0,16,-37.54,140.81,70
10310,WERRIBEE,WA,1965.8,1838.6,-1.0,11,-31.77,116.33,295
9976,PINJARRA SOUTH,WA,1965.4,2052.5,-1.0,16,-32.65,115.86,13
23892,MONTACUTE,SA,1959.8,1976.8,-1.0,12,-34.89,138.76,312
89103,DERRINALLUM (CRAIGMORE),VIC,1959.6,1705.8,96.5,114,-37.97,143.22,173
39104,MONTO TOWNSHIP,QLD,1959.0,2213.1,24.0,76,-24.86,151.12,239
41506,BENGALLA TM,QLD,1958.2,1832.1,-1.0,10,-28.66,150.67,228
87043,MEREDITH (DARRA),VIC,1956.0,1970.7,47.9,120,-37.82,144.15,362
50052,CONDOBOLIN AG RESEARCH STN,NSW,1954.6,1365.6,100.0,65,-33.07,147.23,195
41522,DALBY AIRPORT,QLD,1954.4,1791.0,66.7,28,-27.16,151.26,344
91072,LAUNCESTON (KINGS MEADOWS),TAS,1951.7,2074.8,30.6,63,-41.47,147.16,67
34084,CHARTERS TOWERS AIRPORT,QLD,1950.7,2057.1,56.5,24,-20.05,146.27,290
9021,PERTH AIRPORT,WA,1949.4,2270.7,5.3,76,-31.93,115.98,15
30082,GREGORY SPRINGS STATION,QLD,1948.9,2142.2,36.3,81,-19.70,144.38,760
39036,EIDSVOLD POST OFFICE,QLD,1947.8,2124.9,30.8,108,-25.37,151.12,197
85160,DARRIMAN (TARRALANGI),VIC,1946.9,1993.6,34.8,47,-38.42,146.97,45
90176,MORTLAKE RACECOURSE,VIC,1946.2,1745.4,88.0,26,-38.07,142.77,130
85314,EAST SALE AIRPORT,VIC,1945.2,1769.1,-1.0,2,-38.10,147.14,5
53115,MOREE AERO,NSW,1944.4,1703.7,82.6,24,-29.49,149.85,213
35090,REWAN STATION,QLD,1943.2,2364.8,21.3,48,-24.96,148.37,306
88064,MOLLISONS CK AT PYALONG,VIC,1942.6,1718.0,-1.0,13,-37.12,144.86,247
70008,TOMBONG (SNOWY RIVER @ BURNT HUT CROSSIN,NSW,1940.7,1735.6,-1.0,2,-36.84,148.93,-999
26101,FURNER (WOOMERA HOMESTEAD),SA,1938.6,2122.6,-1.0,10,-37.40,140.34,30
39345,BARWOOD,QLD,1938.6,2025.1,-1.0,11,-25.33,150.51,409
94254,DUNALLEY (STROUD POINT),TAS,1938.2,1719.4,-1.0,3,-42.90,147.79,12
44223,DERBYSHIRE DOWNS,QLD,1936.6,1870.9,-1.0,8,-25.45,147.30,507
43095,NAMARAH,QLD,1934.4,1691.5,72.5,52,-27.39,149.39,332
90182,CASTERTON,VIC,1933.0,1928.3,-1.0,15,-37.58,141.33,131
34094,TAEMAS,QLD,1932.5,1752.6,-1.0,9,-21.00,146.43,187
33289,STRATHBOGIE ALERT,QLD,1932.0,2164.9,-1.0,16,-20.14,147.56,176
41490,BRIGALOW BRIDGE TM,QLD,1932.0,1782.4,-1.0,8,-26.90,150.78,297
2073,MARGARET RIVER AIRSTRIP,WA,1931.8,1750.0,-1.0,10,-18.62,126.88,270
14626,DALY WATERS AIRSTRIP,NT,1927.8,2013.2,43.5,47,-16.26,133.38,210
94111,TAROONA (TAROONA CRESCENT),TAS,1927.8,1880.5,61.2,50,-42.95,147.35,20
89019,MIRRANATWA (BOWACKA),VIC,1922.8,2010.5,34.9,110,-37.40,142.38,248
40708,MONOGORILBY - HOME,QLD,1922.0,2115.9,27.3,23,-26.03,151.06,385
65084,TOOGONG (GLENAYR),NSW,1915.0,1639.5,-1.0,7,-33.37,148.59,320
90022,COLAC AIRPORT,VIC,1913.0,1810.0,-1.0,14,-38.28,143.66,122
2079,HALLS CREEK AIRPORT,WA,1909.2,1683.8,-1.0,3,-18.23,127.67,409
90180,AIREYS INLET,VIC,1907.2,1879.6,54.5,23,-38.46,144.09,105
200838,HOGAN ISLAND,TAS,1906.4,1987.0,-1.0,7,-39.22,146.98,116
55244,WILLOW TREE (COOINDA),NSW,1906.2,1843.9,54.2,49,-31.64,150.57,402
39349,WESTWOOD TM,QLD,1904.6,1859.7,-1.0,8,-23.63,150.15,160
90010,BRANXHOLME (BASSETT),VIC,1899.0,1916.4,49.0,97,-37.86,141.77,112
14867,UPPER WICKHAM RIVER,NT,1898.4,1956.8,-1.0,9,-16.96,130.57,242
33013,COLLINSVILLE POST OFFICE,QLD,1895.0,2081.1,35.6,74,-20.55,147.85,196
43099,SPRINGFIELD,QLD,1894.7,1583.1,-1.0,18,-26.82,148.02,316
9281,MILLENDON (SWAN VALLEY),WA,1891.2,1883.5,-1.0,3,-31.81,116.02,16
2032,WARMUN,WA,1885.7,2160.8,33.7,96,-17.02,128.22,203
41025,DUNMORE STATE FOREST,QLD,1883.7,2125.6,24.5,54,-27.58,151.08,411
91236,WESTBURY (BIRRALEE ROAD),TAS,1880.1,2264.1,12.0,26,-41.51,146.83,186
9264,TAMALA PARK (MINDARIE),WA,1879.6,1882.0,-1.0,2,-31.71,115.72,20
23820,WILLIAMSTOWN (SOUTH PARA RESERVOIR),SA,1879.2,2022.1,29.2,49,-34.68,138.86,280
35117,LA PALMA,QLD,1879.0,1826.3,55.8,78,-25.39,149.78,240
26109,LAKE GEORGE (MAHARISHI VEDIC COLLEGE),SA,1878.9,2060.8,-1.0,7,-37.38,139.95,5
85072,EAST SALE,VIC,1877.6,1776.9,64.5,77,-38.12,147.13,5
89003,BALMORAL (POST OFFICE),VIC,1874.5,1857.7,56.7,98,-37.25,141.84,180
89068,ROKEWOOD,VIC,1872.6,1679.7,88.6,45,-37.90,143.72,177
26026,ROBE,SA,1869.4,1914.0,38.8,117,-37.16,139.76,3
96083,THE DEN,TAS,1868.6,1934.5,-1.0,6,-41.98,147.05,526
82170,BENALLA AIRPORT,VIC,1867.2,1752.5,-1.0,10,-36.55,146.00,171
41145,MARNHULL,QLD,1862.7,1887.1,46.0,64,-26.84,151.17,348
9556,ALDERVALE,WA,1860.4,1948.8,40.5,85,-33.98,116.33,200
33312,HEDLOW AIRFIELD TM,QLD,1857.4,1800.8,-1.0,6,-23.22,150.61,30
29077,BURKETOWN AIRPORT,QLD,1857.0,2506.5,-1.0,13,-17.75,139.54,6
23705,BIRDWOOD,SA,1856.7,2144.3,12.8,110,-34.80,138.95,389
41532,CONNOLLY DAM ALERT,QLD,1855.0,1550.4,-1.0,18,-28.36,152.00,540
71022,BERRIDALE (BOLTON STREET),NSW,1853.5,1700.2,68.6,52,-36.37,148.83,895
43020,MITCHELL POST OFFICE,QLD,1852.5,1695.6,74.0,120,-26.49,147.98,337
92124,MARIA ISLAND (POINT LESUEUR),TAS,1852.2,1610.2,-1.0,7,-42.66,148.02,28
2021,MOUNT AMHURST,WA,1852.0,1482.9,79.6,50,-18.39,126.99,300
33175,ETON VALE,QLD,1840.8,2090.6,41.4,30,-20.21,147.78,144
23896,ATHELSTONE (BLACK HILL ALERT),SA,1840.0,1898.5,-1.0,17,-34.88,138.71,238
39320,JONES WEIR TW TM,QLD,1838.0,1570.0,-1.0,2,-25.59,151.30,104
86282,MELBOURNE AIRPORT,VIC,1837.6,1607.0,85.7,50,-37.67,144.83,113
35194,WYSEBY,QLD,1833.8,2112.1,22.0,51,-24.96,148.53,261
39158,THEODORE,QLD,1831.7,2009.0,28.1,33,-24.95,150.08,144
91311,LAUNCESTON AIRPORT,TAS,1824.8,1871.9,-1.0,16,-41.55,147.22,167
9587,NEWBICUP,WA,1821.9,1818.9,53.9,79,-34.00,116.43,240
51042,QUAMBONE STATION,NSW,1818.6,1346.0,92.8,112,-30.93,147.87,152
50141,OOTHA (MAYFIELD),NSW,1818.1,1531.1,-1.0,8,-33.06,147.44,222
23753,WILLUNGA,SA,1817.5,1937.1,28.4,103,-35.27,138.56,104
91260,STRATHBRIDGE (MEANDER RIVER),TAS,1816.4,1759.4,-1.0,4,-41.49,146.90,160
39035,MELROSE,QLD,1815.9,1830.9,-1.0,10,-23.14,149.97,60
70348,BUMBALONG (UPSTREAM RD),NSW,1813.6,1637.6,-1.0,8,-35.86,149.13,684
35070,TAROOM POST OFFICE,QLD,1812.5,1980.7,37.5,97,-25.64,149.80,199
86038,ESSENDON AIRPORT,VIC,1811.2,1750.3,59.7,68,-37.73,144.91,78
39332,LLOYONA,QLD,1807.0,1979.1,-1.0,10,-24.41,149.84,108
51049,TRANGIE RESEARCH STATION AWS,NSW,1805.6,1487.7,85.7,85,-31.99,147.95,215
23752,WILLIAMSTOWN,SA,1803.7,2022.5,18.4,104,-34.65,138.88,260
51038,NEVERTIRE (CLYDE ST),NSW,1796.9,1377.7,90.4,105,-31.84,147.72,197
42022,MEANDARRA POST OFFICE,QLD,1795.7,1703.9,68.8,62,-27.32,149.88,289
23922,FORRESTON ALERT,SA,1792.8,1781.6,-1.0,2,-34.79,138.90,392
9754,METTLER,WA,1792.4,1806.5,51.4,38,-34.60,118.55,120
36160,FRANKFIELD STATION,QLD,1789.0,1363.2,-1.0,14,-22.27,147.09,240
93040,ROTHERWOOD,TAS,1786.9,1750.0,65.8,42,-42.31,147.17,480
74148,NARRANDERA AIRPORT AWS,NSW,1786.0,1351.7,97.6,43,-34.71,146.51,145
94182,BELOW CRAIGBOURNE DAM (COAL RIVER),TAS,1785.6,1522.7,-1.0,6,-42.56,147.40,150
52020,MUNGINDI POST OFFICE,NSW,1782.6,1499.9,86.5,120,-28.98,148.99,160
41091,LAURIEDALE,QLD,1781.7,1702.4,62.5,21,-26.81,151.08,348
70309,DELEGATE RIVER AT QUIDONG,NSW,1779.8,1230.4,-1.0,9,-36.91,149.04,650
74104,THE ROCK POST OFFICE,NSW,1779.2,1718.4,63.2,88,-35.27,147.11,228
23860,LONG RIDGE (GREENHILL),SA,1778.0,1759.4,-1.0,15,-34.95,138.68,375
23721,HAPPY VALLEY RESERVOIR,SA,1777.8,1919.4,25.0,109,-35.06,138.57,174
91303,WESTWOOD BRIDGE (MEANDER RIVER),TAS,1777.0,1695.0,-1.0,4,-41.52,147.03,137
51161,COONAMBLE AIRPORT AWS,NSW,1775.2,1469.3,-1.0,16,-30.98,148.38,181
9268,JULIMAR FOREST,WA,1774.8,1600.0,-1.0,12,-31.46,116.37,342
35109,BOOROONDARRA,QLD,1773.5,1898.9,36.4,78,-22.82,148.49,200
89025,SKIPTON (GOLF COURSE),VIC,1770.8,1860.5,30.0,101,-37.69,143.37,299
44211,CHESTERTON TM,QLD,1770.2,1616.3,-1.0,16,-25.34,147.30,520
23085,ROSSLYN PARK (SEAVIEW),SA,1760.2,1801.2,-1.0,14,-34.92,138.68,179
33292,MYUNA ALERT,QLD,1758.0,2044.9,-1.0,12,-20.58,147.60,97
9654,BREMER BAY,WA,1757.3,1911.9,24.2,67,-34.40,119.38,20
14825,VICTORIA RIVER DOWNS,NT,1751.3,1974.9,32.3,97,-16.40,131.01,89
2074,MOOLA BULLA AIRSTRIP,WA,1751.2,1836.6,-1.0,8,-18.20,127.49,440
24579,MT TORRENS,SA,1751.2,1942.1,-1.0,19,-34.88,138.97,520
43112,DALMALLY,QLD,1750.6,1709.6,-1.0,7,-26.80,148.60,358
35293,HEATHWOOD AL,QLD,1749.0,1756.0,-1.0,10,-24.34,148.06,312
90173,HAMILTON AIRPORT,VIC,1748.0,1843.0,39.4,34,-37.65,142.06,241
92148,SWANSEA (FRANCIS STREET),TAS,1746.8,1583.1,-1.0,8,-42.14,148.07,19
39350,CURRAJONG,QLD,1745.6,1910.5,-1.0,6,-25.00,151.23,265
44056,MUNGALLALA,QLD,1745.5,1572.1,76.8,83,-26.45,147.55,426
9822,DALYUP PARK,WA,1745.2,1757.1,49.2,62,-33.78,121.56,30
41053,JONDARYAN POST OFFICE,QLD,1743.4,1879.3,35.2,109,-27.37,151.59,382
52088,WALGETT AIRPORT AWS,NSW,1743.4,1281.9,88.5,27,-30.04,148.12,133
43075,MUNNAWEENA,QLD,1737.8,1511.5,-1.0,3,-25.80,147.95,424
43037,FINSBURY PARK,QLD,1737.6,1824.1,-1.0,19,-26.21,149.09,333
35064,SPRING CREEK STATION,QLD,1733.2,1976.7,32.1,57,-24.45,147.90,400
88109,MANGALORE AIRPORT,VIC,1732.4,1726.0,51.2,44,-36.89,145.19,141
87121,ROCKBANK (MELTON),VIC,1730.6,1569.1,63.3,31,-37.68,144.67,125
14866,UPPER VICTORIA RIVER,NT,1730.0,1878.9,-1.0,8,-17.61,130.07,406
39066,GAYNDAH AIRPORT,QLD,1729.4,1724.4,-1.0,14,-25.62,151.62,111
82039,RUTHERGLEN RESEARCH,VIC,1729.0,1765.4,44.2,96,-36.10,146.51,175
9520,CAPE RICHE,WA,1728.0,1689.4,56.9,103,-34.61,118.75,40
35292,DUCABROOK AL,QLD,1724.6,1683.5,-1.0,10,-23.85,147.40,334
10917,WANDERING,WA,1722.2,1564.8,-1.0,16,-32.67,116.67,275
9274,MINSTON PARK,WA,1720.0,1619.6,-1.0,9,-31.26,116.13,298
41112,GIDDI GIDDI SOUTH TM,QLD,1719.0,1382.6,-1.0,7,-28.40,150.05,196
9579,OAKE MARSH FARM,WA,1718.2,1731.0,40.0,41,-33.76,122.07,60
23005,ADELAIDE (GLEN OSMOND),SA,1718.1,1865.9,24.5,99,-34.95,138.65,128
9772,ERINAIR,WA,1717.2,1631.3,68.9,46,-33.76,121.22,60
73149,WYALONG (MARSDEN (MINORU)),NSW,1712.5,1293.3,-1.0,4,-33.74,147.52,207
87184,BREAKWATER (GEELONG RACECOURSE),VIC,1711.0,1567.2,-1.0,6,-38.17,144.38,13
88029,HEATHCOTE,VIC,1710.4,1715.8,58.3,116,-36.96,144.70,311
44154,WHYENBAH,QLD,1709.8,1319.3,86.8,39,-28.39,148.31,175
9248,MOONDAH BROOK,WA,1709.2,1699.9,-1.0,19,-31.33,115.95,113
85033,GIFFARD,VIC,1708.9,1689.0,46.7,91,-38.42,147.09,15
9635,FRANKLAND,WA,1708.5,1785.2,32.4,35,-34.36,117.08,230
74267,TALLIMBA (AVONLEA),NSW,1707.3,1289.4,-1.0,11,-34.00,146.77,235
51162,WALGETT (BREWON AWS),NSW,1706.8,1223.5,-1.0,3,-30.24,147.53,130
35282,TAROOM TM,QLD,1705.0,1476.2,-1.0,13,-25.64,149.79,181
88167,PUCKAPUNYAL LYON HILL (DEFENCE),VIC,1704.2,1704.2,-1.0,1,-36.94,145.05,193
88166,PUCKAPUNYAL WEST (DEFENCE),VIC,1703.6,1703.6,-1.0,1,-37.02,144.85,293
10530,CHAMINGUP,WA,1701.7,1629.8,66.7,100,-33.91,117.10,320
35294,KULUMUR RANGE ALERT,QLD,1700.0,1625.1,-1.0,9,-23.80,147.77,362
9210,LAKE NAMMEN,WA,1696.6,1714.8,34.3,36,-30.89,115.58,70
94055,RICHMOND (BROOKBANK),TAS,1695.9,1584.8,69.3,89,-42.76,147.40,40
43060,HAVELOCK,QLD,1695.8,1630.3,60.3,64,-26.08,147.90,434
75039,LAKE CARGELLIGO AIRPORT,NSW,1695.7,1269.4,96.3,108,-33.28,146.37,169
9977,MANDURAH,WA,1695.6,1915.2,-1.0,12,-32.52,115.71,3
39073,MUNDUBBERA,QLD,1695.3,2102.8,7.1,100,-25.59,151.30,143
43051,PINE HILLS TM,QLD,1695.0,1347.0,-1.0,12,-26.26,149.24,350
39290,BILOELA - VALBONA,QLD,1694.9,1824.6,-1.0,13,-24.41,150.52,177
74202,GANMAIN (ROSEDALE),NSW,1691.8,1503.7,75.0,49,-34.85,146.98,175
35129,ROLLESTON AIRPORT,QLD,1691.4,1645.7,-1.0,7,-24.46,148.63,220
41124,KILBRONAE TM,QLD,1690.0,1522.7,-1.0,3,-28.28,150.37,225
34007,MOUNT MCCONNELL,QLD,1689.7,1888.7,30.8,92,-20.70,147.02,150
88015,CLUNES,VIC,1689.7,1766.3,39.7,117,-37.30,143.78,332
33290,MT PLEASANT ALERT,QLD,1688.0,2148.5,-1.0,16,-20.29,147.90,191
36046,TIREE,QLD,1683.6,1419.5,79.0,77,-21.63,145.12,282
44111,WANSEY DOWNS,QLD,1682.5,1458.9,81.6,50,-25.85,146.19,337
9280,LANCELIN (DEFENCE),WA,1682.4,1639.4,-1.0,2,-30.84,115.23,3
35049,GILLESPIE,QLD,1682.4,1531.3,65.7,103,-24.56,145.79,317
43102,MITCHELL TM,QLD,1681.0,1520.8,-1.0,12,-26.49,147.98,326
9739,TELINA DOWNS,WA,1679.7,1632.1,58.1,32,-33.68,122.33,170
39089,THANGOOL AIRPORT,QLD,1676.0,2014.2,11.4,80,-24.49,150.57,193
94048,OPOSSUM BAY,TAS,1675.1,1647.0,53.9,66,-43.00,147.41,35
93052,MOUNT MORRISTON (MACQUARIE RIVER),TAS,1673.4,1527.9,-1.0,5,-42.16,147.58,218
35053,PEAKVALE STATION,QLD,1670.2,1694.8,56.3,65,-23.19,147.35,-999
94008,HOBART AIRPORT,TAS,1670.0,1473.6,82.0,62,-42.83,147.50,4
74050,GRONG GRONG (JUNEE ST),NSW,1669.2,1377.9,91.3,93,-34.74,146.78,165
88124,TABILK (TAHBILK WINERY),VIC,1668.2,1808.8,32.3,32,-36.83,145.09,131
74000,ARDLETHAN POST OFFICE,NSW,1667.7,1472.2,83.5,80,-34.36,146.90,204
81123,BENDIGO AIRPORT,VIC,1667.4,1503.0,85.2,28,-36.74,144.33,209
26105,ROBE AIRFIELD,SA,1666.2,1800.2,-1.0,17,-37.18,139.81,3
35295,BINGEGANG WEIR HW ALERT,QLD,1665.0,1614.6,-1.0,9,-23.07,149.04,107
43052,WARKON,QLD,1662.7,1598.1,63.8,95,-27.00,149.50,250
36050,ULCANBAH,QLD,1661.7,1647.6,60.3,59,-22.02,145.98,270
33062,RAVENSWOOD POST OFFICE,QLD,1661.3,1965.2,26.7,106,-20.10,146.89,247
9193,ROTTNEST ISLAND,WA,1661.2,1704.4,-1.0,18,-32.01,115.50,43
85297,MAFFRA,VIC,1658.2,1509.7,-1.0,10,-37.97,146.99,40
23042,BURNSIDE,SA,1655.6,1825.0,16.7,31,-34.94,138.66,-999
35274,JUANITA,QLD,1651.4,1650.2,61.9,43,-23.85,148.11,245
43101,WERIBONE TM,QLD,1650.0,1308.8,-1.0,13,-27.31,148.83,215
82138,WANGARATTA AERO,VIC,1649.4,1799.3,39.1,24,-36.42,146.31,153
89085,ARARAT PRISON,VIC,1649.4,1743.5,40.0,51,-37.28,142.98,295
22843,PARNDANA CFS AWS,SA,1648.2,1702.3,-1.0,8,-35.79,137.25,165
43091,ROMA AIRPORT,QLD,1647.8,1708.1,53.3,31,-26.55,148.77,307
71019,SNOWY RIVER @ DALGETY WEIR,NSW,1647.4,1360.6,-1.0,10,-36.51,148.83,-999
2078,LARRAWA AIRFIELD,WA,1647.0,1595.6,-1.0,9,-18.83,126.53,270
35079,WHARTON CREEK STATION,QLD,1646.6,1862.9,32.1,54,-24.62,147.41,370
93058,YORK PLAINS (INVERELL),TAS,1645.6,1507.5,-1.0,4,-42.26,147.43,375
10582,KOJONUP,WA,1643.6,1615.6,63.8,106,-33.83,117.16,305
35242,BUNGABAN TM,QLD,1642.8,1945.6,25.0,21,-25.90,150.13,260
87031,LAVERTON RAAF,VIC,1642.8,1602.6,53.3,76,-37.86,144.76,20
41391,WOODSPRING,QLD,1639.1,1900.7,22.0,51,-28.36,151.15,300
44194,NINDIGULLY,QLD,1638.9,1573.3,55.6,46,-28.35,148.82,189
23105,BROWNHILL CREEK (SCOTCH COLLEGE),SA,1637.8,1621.6,-1.0,16,-34.98,138.62,116
35139,LOCHINGTON,QLD,1637.8,1624.6,-1.0,9,-23.94,147.53,267
94177,RICHMOND (STRATHAYR),TAS,1636.5,1495.7,-1.0,18,-42.76,147.38,85
95081,NEW NORFOLK (WEST),TAS,1635.1,1582.5,-1.0,12,-42.78,147.03,10
44117,DIRRANBANDI,QLD,1632.5,1067.5,-1.0,4,-28.59,148.23,175
23732,ADELAIDE (MORPHETT VALE),SA,1632.4,1698.0,39.2,80,-35.14,138.53,92
109516,BODDINGTON NORTH,WA,1632.2,1626.7,-1.0,5,-32.78,116.48,216
9542,ESPERANCE AERO,WA,1628.6,1691.9,28.2,40,-33.68,121.83,142
43080,KAROOLA PARK,QLD,1625.7,1630.8,44.0,51,-27.23,148.74,249
35251,CRAIGMORE AL,QLD,1622.0,1805.8,-1.0,5,-23.88,147.76,231
35182,KINNOUL,QLD,1620.8,1887.0,21.5,94,-25.68,149.63,200
74162,MORUNDAH HOTEL,NSW,1617.3,1299.2,95.0,21,-34.93,146.30,128
44038,GLENORIE,QLD,1613.2,1406.1,74.7,76,-27.02,147.15,311
74110,URANA POST OFFICE,NSW,1612.1,1332.7,90.7,108,-35.33,146.27,125
9276,NAMBUNG STATION,WA,1612.0,1546.8,-1.0,7,-30.57,115.22,42
21127,SEVENHILL,SA,1611.8,1767.4,-1.0,12,-33.88,138.64,480
43015,INJUNE POST OFFICE,QLD,1611.0,1895.0,16.0,95,-25.84,148.57,390
36034,BLACKALL AIRPORT,QLD,1609.8,1330.7,-1.0,13,-24.43,145.43,281
34035,MORANBAH AIRPORT,QLD,1608.4,1559.7,-1.0,8,-22.06,148.08,232
81087,BUNGEET (HIGHLANDS),VIC,1605.0,1568.2,-1.0,12,-36.26,146.04,274
35065,SPRINGSURE COMET ST,QLD,1603.8,2028.2,13.1,85,-24.12,148.09,345
80109,COBRAM (GOULBURN MURRAY),VIC,1603.0,1366.7,88.4,44,-35.91,145.64,113
43054,INJUNE TM,QLD,1598.4,1709.7,-1.0,7,-25.84,148.57,390
94264,HOBART AIRPORT (OFFICE),TAS,1598.2,1315.3,-1.0,7,-42.84,147.50,24
41090,DARR CREEK AL,QLD,1598.0,1498.7,-1.0,10,-26.54,151.13,393
42106,FENTON TM,QLD,1598.0,1358.0,-1.0,2,-28.94,148.74,30
48031,COLLARENEBRI (ALBERT ST),NSW,1596.8,1502.0,66.3,93,-29.54,148.58,145
89033,WICKLIFFE,VIC,1589.3,1681.4,26.9,105,-37.69,142.73,222
23916,BELLEVUE HEIGHTS,SA,1589.2,1640.5,-1.0,13,-35.03,138.59,210
74261,BECKOM (WALLEROOBIE (GOLDEN VALLEY)),NSW,1583.1,1359.3,-1.0,7,-34.53,146.98,249
35068,WADDY BRAE TM,QLD,1580.4,1495.3,-1.0,19,-25.61,148.94,470
86020,CHELTENHAM KINGSTON CENTRE,VIC,1576.3,2274.8,1.2,83,-37.96,145.08,39
94250,HOBART AIRPORT EAST,TAS,1574.4,1346.1,-1.0,3,-42.83,147.51,2
44045,KENILWORTH,QLD,1567.4,1373.8,74.0,74,-27.41,147.43,240
95003,BUSHY PARK (BUSHY PARK ESTATES),TAS,1564.2,1717.6,21.8,111,-42.71,146.90,27
94212,CAMPANIA (KINCORA),TAS,1564.0,1447.1,-1.0,11,-42.69,147.43,45
10897,NALYERLUP,WA,1558.8,1342.4,96.5,30,-34.22,118.50,240
23876,MCLAREN VALE (PIRRAMIMMA WINERY),SA,1555.6,1498.5,-1.0,10,-35.23,138.54,55
81085,DUNOLLY,VIC,1554.3,1465.8,69.0,114,-36.86,143.73,210
91306,CRESSY RESEARCH STATION,TAS,1552.8,1693.3,-1.0,8,-41.73,147.08,148
23101,FELIXSTOW (PAYNEHAM),SA,1552.0,1448.6,-1.0,9,-34.89,138.64,45
9813,MOUNT HOWICK,WA,1550.5,1581.1,52.8,37,-33.73,122.76,110
24590,MOUNT PLEASANT WTP,SA,1545.0,1589.7,-1.0,6,-34.80,139.05,475
18019,COULTA,SA,1541.7,1566.4,39.2,103,-34.39,135.47,75
9868,MUNGLINUP,WA,1538.6,1564.8,39.1,24,-33.71,120.87,80
35164,MONKLANDS,QLD,1538.5,1491.2,57.1,22,-23.41,146.46,396
2051,BILLILUNA,WA,1538.2,1727.3,-1.0,11,-19.56,127.67,305
35276,SPRINGSURE CREEK JUNCTION AL,QLD,1537.8,1557.8,-1.0,9,-23.86,148.50,167
21033,MINTARO,SA,1536.7,1801.9,11.0,92,-33.91,138.72,418
96070,HERMITAGE (SHANNON RIVER),TAS,1535.2,1608.1,-1.0,6,-42.26,146.88,500
90005,BEEAC (POST OFFICE),VIC,1534.8,1839.3,3.2,95,-38.20,143.64,120
26103,BOOL LAGOON (LOCKSLEY FARM),SA,1534.2,1675.8,-1.0,9,-37.13,140.73,52
81120,RUSHWORTH (RAGLUS),VIC,1534.2,1675.1,40.0,21,-36.58,145.01,160
